2012-04-10 16:03:05,520 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:03:05,562 WARN New I/O server worker #1-15 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:03:20,520 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:03:35,520 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:03:35,557 WARN New I/O server worker #1-27 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:03:50,520 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:06:29,046 DEBUG main br.unb.cic.bionimbus.p2p.ChordRing - Starting chord ring
2012-04-10 16:06:29,129 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:06:29,341 WARN New I/O server worker #1-6 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:06:44,129 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:06:59,129 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:06:59,176 WARN New I/O server worker #1-15 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:07:14,129 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:07:29,129 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:07:29,160 WARN New I/O server worker #1-26 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:07:44,129 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:07:59,129 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:07:59,163 WARN New I/O server worker #1-7 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:08:14,129 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:08:29,129 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:08:29,168 WARN New I/O server worker #1-18 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:08:44,129 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:08:59,129 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
